Index,Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
3173,19-05-2016,2016,West Hartford,121660,178000,Single Family,Detached House,3,2,999,1.348259,South
3174,19-05-2016,2016,Stamford,299070,340000,Single Family,Detached House,3,3,1098,1.348259,North
3175,21-05-2016,2016,Fairfield,250810,247000,Single Family,Detached House,3,3,1012,1.348259,North
3176,21-05-2016,2016,West Hartford,283920,458500,Single Family,Detached House,3,1,970,1.348259,North
3177,21-05-2016,2016,West Hartford,207970,300500,Single Family,Detached House,3,2,935,1.348259,West
3178,22-05-2016,2016,Fairfield,463260,560000,Single Family,Detached House,3,3,948,1.348259,North
3179,22-05-2016,2016,West Hartford,203070,250000,?,Detached House,3,1,979,1.348259,South
3180,22-05-2016,2016,Greenwich,1926750,3500000,Single Family,Detached House,3,2,948,1.348259,North
3181,22-05-2016,2016,Fairfield,719530,995000,Single Family,Detached House,3,1,1078,1.348259,North
3182,23-05-2016,2016,Waterbury,85350,76034,?,Detached House,3,1,1013,1.348259,North
3183,27-05-2016,2016,Bridgeport,242050,140000,Two Family,Duplex,4,3,1452,1.348259,South
3184,27-05-2016,2016,Waterbury,49490,24645,Single Family,Detached House,3,1,1096,1.348259,West
3185,27-05-2016,2016,West Hartford,137200,209000,Single Family,Detached House,3,2,1068,1.348259,East
3186,27-05-2016,2016,West Hartford,157990,305000,Single Family,Detached House,3,3,997,1.348259,North
3187,28-05-2016,2016,Stamford,326450,215000,Two Family,Duplex,4,4,1457,1.348259,South
3188,29-05-2016,2016,Waterbury,41430,25000,Three Family,Triplex,6,6,1819,1.348259,South
3189,30-05-2016,2016,Fairfield,1152550,640000,Single Family,Detached House,3,3,954,1.348259,East
3190,02-06-2016,2016,Bridgeport,126020,69000,Single Family,Detached House,3,1,1022,1.348259,West
3191,02-06-2016,2016,Stamford,613320,1950000,Single Family,Detached House,3,2,947,1.348259,North
3192,02-06-2016,2016,Bridgeport,73310,31000,Single Family,Detached House,3,1,917,1.348259,South
3193,02-06-2016,2016,West Hartford,147490,228000,Single Family,Detached House,3,3,969,1.348259,South
3194,02-06-2016,2016,Stamford,207390,368000,Single Family,Detached House,3,3,1066,1.348259,East
3195,02-06-2016,2016,Waterbury,75640,46000,Single Family,Detached House,3,1,931,1.348259,East
3196,02-06-2016,2016,West Hartford,107800,192500,Single Family,Detached House,3,3,1066,1.348259,West
3197,02-06-2016,2016,Bridgeport,193150,160000,Four Family,Fourplex,8,8,2917,1.348259,South
3198,03-06-2016,2016,Fairfield,359730,510000,Single Family,Detached House,3,3,901,1.348259,North
3199,03-06-2016,2016,Waterbury,63880,72510,Single Family,Detached House,3,1,1063,1.348259,South
3200,04-06-2016,2016,Waterbury,81770,30800,?,Detached House,3,3,982,1.348259,East
3201,04-06-2016,2016,Waterbury,25870,25100,Single Family,Detached House,3,3,981,1.348259,West
3202,05-06-2016,2016,Bridgeport,138530,128000,?,Detached House,3,1,1036,1.348259,East
3203,05-06-2016,2016,Stamford,122910,325000,Single Family,Detached House,3,1,946,1.348259,North
3204,05-06-2016,2016,Bridgeport,138530,111000,Single Family,Detached House,3,3,1038,1.348259,South
3205,05-06-2016,2016,Greenwich,2273950,3200000,Single Family,Detached House,3,2,938,1.348259,North
3206,06-06-2016,2016,Greenwich,1247680,2608000,Single Family,Detached House,3,2,1056,1.348259,North
3207,06-06-2016,2016,Fairfield,355110,370000,Single Family,Detached House,3,1,1055,1.348259,East
3208,09-06-2016,2016,West Hartford,170520,280000,?,Detached House,3,1,1030,1.348259,South
3209,09-06-2016,2016,Waterbury,50180,29000,?,Triplex,6,5,2194,1.348259,South
3210,09-06-2016,2016,Fairfield,454790,660000,Single Family,Detached House,3,3,998,1.348259,South
3211,09-06-2016,2016,Waterbury,78070,90000,Single Family,Detached House,3,2,977,1.348259,East
3212,10-06-2016,2016,Bridgeport,161670,100000,Two Family,Duplex,4,4,1258,1.348259,East
3213,12-06-2016,2016,Waterbury,69260,55000,Single Family,Detached House,3,2,1093,1.348259,West
3214,13-06-2016,2016,Greenwich,506940,765000,?,Detached House,3,3,943,1.348259,South
3215,16-06-2016,2016,Fairfield,198800,353000,Single Family,Detached House,3,2,1074,1.348259,West
3216,17-06-2016,2016,Stamford,413090,644000,Single Family,Detached House,3,2,988,1.348259,West
3217,17-06-2016,2016,Waterbury,90070,126000,Single Family,Detached House,3,2,911,1.348259,West
3218,18-06-2016,2016,Greenwich,1094590,2300000,?,Detached House,3,3,974,1.348259,North
3219,19-06-2016,2016,Greenwich,13523370,11977816,Single Family,Detached House,3,1,927,1.348259,East
3220,19-06-2016,2016,Bridgeport,131490,77629,Single Family,Detached House,3,3,942,1.348259,East
3221,19-06-2016,2016,Bridgeport,261640,241640,Single Family,Detached House,3,1,910,1.348259,South
3222,20-06-2016,2016,Fairfield,835380,1595000,Single Family,Detached House,3,2,983,1.348259,North
3223,23-06-2016,2016,Greenwich,720370,850000,Single Family,Detached House,3,1,1075,1.348259,North
3224,23-06-2016,2016,Bridgeport,190450,163000,Single Family,Detached House,3,3,1025,1.348259,South
3225,24-06-2016,2016,Waterbury,56097,25000,Four Family,Fourplex,8,8,2619,1.348259,North
3226,24-06-2016,2016,Stamford,563000,825000,?,Detached House,3,3,923,1.348259,North
3227,24-06-2016,2016,West Hartford,120260,105000,Single Family,Detached House,3,1,1065,1.348259,South
3228,25-06-2016,2016,Bridgeport,136850,68250,Two Family,Duplex,4,3,1276,1.348259,East
3229,25-06-2016,2016,Bridgeport,207930,141500,Two Family,Duplex,4,3,1396,1.348259,West
3230,25-06-2016,2016,Stamford,399700,649000,Single Family,Detached House,3,1,1075,1.348259,East
3231,27-06-2016,2016,Waterbury,85860,57000,?,Triplex,6,4,1824,1.348259,East
3232,27-06-2016,2016,Greenwich,1581090,3125000,?,Detached House,3,2,1042,1.348259,South
3233,30-06-2016,2016,Stamford,381490,748000,Single Family,Detached House,3,3,1056,1.348259,East
3234,30-06-2016,2016,Greenwich,535220,926000,Single Family,Detached House,3,1,997,1.348259,South
3235,30-06-2016,2016,Fairfield,337820,450000,Single Family,Detached House,3,2,1048,1.348259,South
3236,30-06-2016,2016,Bridgeport,184320,275000,?,Detached House,3,2,926,1.348259,West
3237,30-06-2016,2016,West Hartford,217910,322000,Two Family,Duplex,4,2,1347,1.348259,East
3238,30-06-2016,2016,West Hartford,271250,490000,Single Family,Detached House,3,3,931,1.348259,East
3239,30-06-2016,2016,Bridgeport,186560,183000,Three Family,Triplex,6,4,2124,1.348259,East
3240,30-06-2016,2016,Waterbury,62120,40000,Single Family,Detached House,3,2,1084,1.348259,South
3241,01-07-2016,2016,Fairfield,312900,547000,Single Family,Detached House,3,2,1060,1.348259,West
3242,01-07-2016,2016,Bridgeport,114000,63000,?,Detached House,3,1,1084,1.348259,North
3243,01-07-2016,2016,Greenwich,3837400,4800000,Single Family,Detached House,3,1,996,1.348259,South
3244,01-07-2016,2016,Fairfield,320040,570000,Single Family,Detached House,3,2,1045,1.348259,South
3245,01-07-2016,2016,Stamford,426140,679000,Single Family,Detached House,3,3,1080,1.348259,North
3246,01-07-2016,2016,Waterbury,69120,36000,?,Detached House,3,2,946,1.348259,North
3247,01-07-2016,2016,Greenwich,3614030,6755000,Single Family,Detached House,3,2,1072,1.348259,North
3248,01-07-2016,2016,West Hartford,226660,420000,Single Family,Detached House,3,2,975,1.348259,East
3249,02-07-2016,2016,Bridgeport,165530,27333,?,Detached House,3,2,1061,1.348259,South
3250,02-07-2016,2016,West Hartford,204610,305000,Two Family,Duplex,4,4,1438,1.348259,West
3251,02-07-2016,2016,West Hartford,182840,248000,Single Family,Detached House,3,3,1005,1.348259,East
3252,02-07-2016,2016,Bridgeport,165530,54667,Single Family,Detached House,3,2,921,1.348259,North
3253,03-07-2016,2016,Greenwich,1021510,2035000,Single Family,Detached House,3,2,946,1.348259,South
3254,03-07-2016,2016,Greenwich,3698450,6257000,Single Family,Detached House,3,1,1023,1.348259,West
3255,03-07-2016,2016,Fairfield,426790,1540000,Single Family,Detached House,3,1,1061,1.348259,North
3256,03-07-2016,2016,Stamford,280800,515000,?,Detached House,3,3,1015,1.348259,South
3257,09-07-2016,2016,Fairfield,507010,800000,Single Family,Detached House,3,1,1099,1.348259,East
3258,09-07-2016,2016,Greenwich,5544280,6200000,Single Family,Detached House,3,3,949,1.348259,South
3259,10-07-2016,2016,Stamford,289040,484000,Single Family,Detached House,3,3,1003,1.348259,East
3260,11-07-2016,2016,Greenwich,335860,415000,?,Detached House,3,3,949,1.348259,South
3261,14-07-2016,2016,West Hartford,261310,470000,Single Family,Detached House,3,2,1064,1.348259,East
3262,14-07-2016,2016,Greenwich,2309860,2655000,Single Family,Detached House,3,3,986,1.348259,East
3263,15-07-2016,2016,Waterbury,107760,163000,Single Family,Detached House,3,1,1082,1.348259,East
3264,15-07-2016,2016,Greenwich,409710,725000,Single Family,Detached House,3,3,937,1.348259,North
3265,15-07-2016,2016,Fairfield,279090,425000,Single Family,Detached House,3,2,1022,1.348259,East
3266,15-07-2016,2016,West Hartford,158340,227500,?,Detached House,3,1,1088,1.348259,North
3267,16-07-2016,2016,Waterbury,73990,32000,?,Detached House,3,3,1099,1.348259,East
3268,16-07-2016,2016,Bridgeport,259240,460000,Single Family,Detached House,3,3,1006,1.348259,North
3269,16-07-2016,2016,West Hartford,417410,535000,Single Family,Detached House,3,3,908,1.348259,East
3270,16-07-2016,2016,Fairfield,564480,585000,Single Family,Detached House,3,3,927,1.348259,North
3271,18-07-2016,2016,Stamford,397150,625000,?,Detached House,3,1,1007,1.348259,East
3272,21-07-2016,2016,Fairfield,191030,329000,Single Family,Detached House,3,1,902,1.348259,South
3273,21-07-2016,2016,Stamford,436240,675000,Single Family,Detached House,3,3,978,1.348259,North
3274,21-07-2016,2016,Bridgeport,255080,180000,Four Family,Fourplex,8,7,2429,1.348259,North
3275,21-07-2016,2016,Waterbury,93330,40000,Single Family,Detached House,3,2,973,1.348259,West
3276,22-07-2016,2016,Stamford,754430,1200000,Single Family,Detached House,3,1,1019,1.348259,South
3277,22-07-2016,2016,West Hartford,308140,425000,Single Family,Detached House,3,2,972,1.348259,West
3278,22-07-2016,2016,Greenwich,1331750,1900000,Single Family,Detached House,3,3,1072,1.348259,North
3279,23-07-2016,2016,West Hartford,179410,187000,Single Family,Detached House,3,3,1066,1.348259,North
3280,23-07-2016,2016,Greenwich,851480,1431875,Single Family,Detached House,3,1,1086,1.348259,North
3281,24-07-2016,2016,West Hartford,262920,447000,Single Family,Detached House,3,1,1008,1.348259,West
3282,25-07-2016,2016,Waterbury,76800,101000,Single Family,Detached House,3,3,969,1.348259,South
3283,25-07-2016,2016,Fairfield,322700,575000,Single Family,Detached House,3,2,1098,1.348259,South
3284,25-07-2016,2016,Greenwich,2344860,2667480,Single Family,Detached House,3,1,948,1.348259,North
3285,25-07-2016,2016,Greenwich,582120,410375,Single Family,Detached House,3,1,911,1.348259,East
3286,28-07-2016,2016,Greenwich,636230,1320000,Single Family,Detached House,3,2,960,1.348259,West
3287,28-07-2016,2016,West Hartford,223720,170000,Single Family,Detached House,3,3,1004,1.348259,East
3288,28-07-2016,2016,West Hartford,185290,320000,Single Family,Detached House,3,2,924,1.348259,East
3289,28-07-2016,2016,Fairfield,248150,507000,Single Family,Detached House,3,2,991,1.348259,North
3290,28-07-2016,2016,Stamford,490640,850000,Single Family,Detached House,3,3,940,1.348259,South
3291,28-07-2016,2016,Fairfield,230370,457000,Single Family,Detached House,3,3,951,1.348259,South
3292,29-07-2016,2016,Stamford,577240,1170000,?,Detached House,3,1,984,1.348259,South
3293,29-07-2016,2016,Fairfield,357070,450000,Single Family,Detached House,3,3,940,1.348259,North
3294,29-07-2016,2016,West Hartford,234850,167750,Single Family,Detached House,3,1,1047,1.348259,South
3295,29-07-2016,2016,Stamford,493880,755000,?,Detached House,3,2,990,1.348259,East
3296,29-07-2016,2016,Bridgeport,172620,160000,Single Family,Detached House,3,3,956,1.348259,South
3297,30-07-2016,2016,Greenwich,824110,1076000,Single Family,Detached House,3,3,991,1.348259,North
3298,30-07-2016,2016,Greenwich,1925560,3265000,Single Family,Detached House,3,2,1083,1.348259,North
3299,30-07-2016,2016,Stamford,547410,900001,Single Family,Detached House,3,2,914,1.348259,East
3300,30-07-2016,2016,Waterbury,60720,6000,Three Family,Triplex,6,6,1975,1.348259,East
3301,31-07-2016,2016,West Hartford,277830,525000,Single Family,Detached House,3,2,1035,1.348259,West
3302,31-07-2016,2016,Stamford,249700,465000,Single Family,Detached House,3,1,1019,1.348259,South
3303,31-07-2016,2016,West Hartford,396410,675000,?,Detached House,3,2,1065,1.348259,East
3304,01-08-2016,2016,Stamford,214140,436000,Single Family,Detached House,3,3,993,1.348259,North
3305,01-08-2016,2016,Greenwich,1092840,1750000,Single Family,Detached House,3,3,963,1.348259,North
3306,04-08-2016,2016,Bridgeport,129460,77500,?,Detached House,3,2,926,1.348259,West
3307,04-08-2016,2016,Fairfield,603610,800000,Single Family,Detached House,3,1,913,1.348259,North
3308,04-08-2016,2016,Fairfield,570080,850000,Single Family,Detached House,3,3,1059,1.348259,East
3309,04-08-2016,2016,Waterbury,98020,117000,?,Detached House,3,1,1041,1.348259,South
3310,04-08-2016,2016,West Hartford,290640,420000,Single Family,Detached House,3,1,1027,1.348259,South
3311,04-08-2016,2016,Bridgeport,117840,116000,Single Family,Detached House,3,2,1083,1.348259,South
3312,04-08-2016,2016,Greenwich,1008140,1575000,Single Family,Detached House,3,1,1087,1.348259,South
3313,05-08-2016,2016,Fairfield,595910,840000,Single Family,Detached House,3,1,970,1.348259,South
3314,05-08-2016,2016,Bridgeport,131670,25000,Single Family,Detached House,3,2,920,1.348259,South
3315,07-08-2016,2016,West Hartford,195720,325000,Single Family,Detached House,3,1,1061,1.348259,South
3316,07-08-2016,2016,Bridgeport,166980,150000,Three Family,Triplex,6,4,1944,1.348259,North
3317,08-08-2016,2016,Waterbury,66870,109000,Single Family,Detached House,3,3,1086,1.348259,West
3318,11-08-2016,2016,West Hartford,224770,360000,Single Family,Detached House,3,1,968,1.348259,East
3319,11-08-2016,2016,Greenwich,787990,1500000,Single Family,Detached House,3,3,939,1.348259,East
3320,12-08-2016,2016,Greenwich,930230,1298000,Single Family,Detached House,3,2,962,1.348259,East
3321,12-08-2016,2016,Greenwich,497560,800000,Single Family,Detached House,3,1,941,1.348259,West
3322,14-08-2016,2016,Greenwich,626220,955000,Single Family,Detached House,3,3,935,1.348259,North
3323,15-08-2016,2016,Fairfield,394800,625000,Single Family,Detached House,3,2,1086,1.348259,North
3324,15-08-2016,2016,Greenwich,795900,1406000,Single Family,Detached House,3,3,997,1.348259,North
3325,18-08-2016,2016,Fairfield,399000,472000,Single Family,Detached House,3,1,932,1.348259,West
3326,18-08-2016,2016,Fairfield,280350,407000,Single Family,Detached House,3,1,1060,1.348259,South
3327,18-08-2016,2016,Greenwich,587300,1415000,Single Family,Detached House,3,3,928,1.348259,South
3328,18-08-2016,2016,Stamford,227750,355000,Single Family,Detached House,3,1,1098,1.348259,South
3329,18-08-2016,2016,Bridgeport,121220,182997,?,Detached House,3,2,1026,1.348259,North
3330,19-08-2016,2016,Fairfield,630000,967500,Single Family,Detached House,3,1,1054,1.348259,West
3331,19-08-2016,2016,Greenwich,866110,1525000,Single Family,Detached House,3,3,993,1.348259,South
3332,19-08-2016,2016,Bridgeport,116720,50000,Single Family,Detached House,3,1,953,1.348259,West
3333,19-08-2016,2016,Fairfield,384160,700000,?,Detached House,3,3,945,1.348259,North
3334,20-08-2016,2016,Waterbury,49990,95031,Single Family,Detached House,3,3,1025,1.348259,West
3335,20-08-2016,2016,Waterbury,113000,128700,Single Family,Detached House,3,2,1014,1.348259,West
3336,20-08-2016,2016,Waterbury,84500,136000,?,Detached House,3,3,1037,1.348259,South
3337,20-08-2016,2016,Waterbury,122000,153500,Single Family,Detached House,3,1,1067,1.348259,East
3338,21-08-2016,2016,Bridgeport,178410,45000,Three Family,Triplex,6,5,2181,1.348259,South
3339,21-08-2016,2016,West Hartford,181790,252000,Single Family,Detached House,3,1,947,1.348259,South
3340,21-08-2016,2016,Waterbury,123940,49000,?,Detached House,3,3,1034,1.348259,South
3341,22-08-2016,2016,Waterbury,65510,41000,Single Family,Detached House,3,2,1008,1.348259,North
3342,25-08-2016,2016,Greenwich,262850,359000,?,Detached House,3,1,1036,1.348259,East
3343,25-08-2016,2016,West Hartford,178220,329000,Single Family,Detached House,3,3,1046,1.348259,East
3344,25-08-2016,2016,West Hartford,156520,257000,Single Family,Detached House,3,1,1004,1.348259,South
3345,26-08-2016,2016,Greenwich,1502830,5100000,?,Detached House,3,1,959,1.348259,West
3346,27-08-2016,2016,Fairfield,313810,999000,Single Family,Detached House,3,3,913,1.348259,West
3347,28-08-2016,2016,Waterbury,86910,45900,Single Family,Detached House,3,1,920,1.348259,North
3348,28-08-2016,2016,West Hartford,191520,312500,Single Family,Detached House,3,3,1030,1.348259,South
3349,29-08-2016,2016,Stamford,262630,451000,Single Family,Detached House,3,2,981,1.348259,West
3350,29-08-2016,2016,Waterbury,36450,35000,Single Family,Detached House,3,3,1082,1.348259,East
3351,29-08-2016,2016,Waterbury,88510,49100,Single Family,Detached House,3,1,984,1.348259,South
3352,29-08-2016,2016,Greenwich,666260,1275000,Single Family,Detached House,3,3,1088,1.348259,West
3353,29-08-2016,2016,Waterbury,139890,215000,Single Family,Detached House,3,1,935,1.348259,West
3354,02-09-2016,2016,West Hartford,329280,569900,?,Detached House,3,2,975,1.348259,South
3355,02-09-2016,2016,West Hartford,165410,259000,Single Family,Detached House,3,1,1046,1.348259,South
3356,02-09-2016,2016,Fairfield,586320,678522,Single Family,Detached House,3,3,1023,1.348259,North
3357,02-09-2016,2016,Bridgeport,183520,295000,Two Family,Duplex,4,4,1274,1.348259,West
3358,03-09-2016,2016,Greenwich,700700,963500,?,Detached House,3,1,1045,1.348259,South
3359,03-09-2016,2016,Waterbury,70750,37500,Single Family,Detached House,3,2,1071,1.348259,East
3360,03-09-2016,2016,Stamford,496640,875000,Single Family,Detached House,3,2,1044,1.348259,West
3361,04-09-2016,2016,West Hartford,192710,242000,Single Family,Detached House,3,1,981,1.348259,West
3362,04-09-2016,2016,West Hartford,203490,375000,Single Family,Detached House,3,3,936,1.348259,East
3363,04-09-2016,2016,Greenwich,1512630,2407000,Single Family,Detached House,3,1,1085,1.348259,North
